id,time,lng,lat
742191,2025-08-03 07:02:43,120.259865,30.441896
742191,2025-08-03 07:02:45,120.259506,30.441711
742191,2025-08-03 07:02:47,120.259094,30.441492
742191,2025-08-03 07:02:49,120.258659,30.441292
742191,2025-08-03 07:02:51,120.258217,30.441092
742191,2025-08-03 07:02:53,120.257820,30.440905
742191,2025-08-03 07:02:55,120.257462,30.440744
742191,2025-08-03 07:02:57,120.257065,30.440577
742191,2025-08-03 07:03:00,120.256622,30.440397
742191,2025-08-03 07:03:02,120.256256,30.440243
742191,2025-08-03 07:03:04,120.255959,30.440069
742191,2025-08-03 07:03:06,120.255882,30.439930
742191,2025-08-03 07:03:08,120.255882,30.439749
742191,2025-08-03 07:03:10,120.255943,30.439535
742191,2025-08-03 07:03:12,120.256073,30.439308
742191,2025-08-03 07:03:14,120.256233,30.439043
742191,2025-08-03 07:03:16,120.256424,30.438728
742191,2025-08-03 07:03:18,120.256607,30.438417
742191,2025-08-03 07:03:21,120.256752,30.438148
742191,2025-08-03 07:03:23,120.256897,30.437904
742191,2025-08-03 07:03:25,120.257088,30.437576
742191,2025-08-03 07:03:27,120.257187,30.437422
742191,2025-08-03 07:03:29,120.257248,30.437351
742191,2025-08-03 07:03:31,120.257271,30.437336
742191,2025-08-03 07:03:33,120.257278,30.437346
742191,2025-08-03 07:03:35,120.257286,30.437351
742191,2025-08-03 07:03:37,120.257286,30.437351
742191,2025-08-03 07:03:42,120.257286,30.437351
742191,2025-08-03 07:03:46,120.257286,30.437351
742191,2025-08-03 07:03:52,120.257286,30.437351
742191,2025-08-03 07:04:03,120.257286,30.437353
742191,2025-08-03 07:04:05,120.257286,30.437351
742191,2025-08-03 07:04:07,120.257286,30.437351
742191,2025-08-03 07:04:09,120.257286,30.437351
742191,2025-08-03 07:04:11,120.257286,30.437351
742191,2025-08-03 07:04:15,120.257286,30.437351
742191,2025-08-03 07:04:17,120.257309,30.437330
742191,2025-08-03 07:04:19,120.257362,30.437243
742191,2025-08-03 07:04:21,120.257439,30.437128
742191,2025-08-03 07:04:24,120.257538,30.436983
742191,2025-08-03 07:04:26,120.257652,30.436829
742191,2025-08-03 07:04:28,120.257797,30.436596
742191,2025-08-03 07:04:30,120.257874,30.436460
742191,2025-08-03 07:04:32,120.257950,30.436335
742191,2025-08-03 07:04:34,120.258041,30.436199
742191,2025-08-03 07:04:36,120.258118,30.436052
742191,2025-08-03 07:04:38,120.258202,30.435900
742191,2025-08-03 07:04:40,120.258286,30.435705
742191,2025-08-03 07:04:42,120.258408,30.435476
742191,2025-08-03 07:04:45,120.258537,30.435251
742191,2025-08-03 07:04:47,120.258690,30.434984
742191,2025-08-03 07:04:49,120.258781,30.434853
742191,2025-08-03 07:04:51,120.258850,30.434752
742191,2025-08-03 07:04:53,120.258911,30.434639
742191,2025-08-03 07:04:55,120.258972,30.434484
742191,2025-08-03 07:04:57,120.259056,30.434307
742191,2025-08-03 07:04:59,120.259155,30.434149
742191,2025-08-03 07:05:01,120.259232,30.434015
742191,2025-08-03 07:05:03,120.259277,30.433916
742191,2025-08-03 07:05:06,120.259277,30.433811
742191,2025-08-03 07:05:08,120.259056,30.433676
742191,2025-08-03 07:05:10,120.258766,30.433580
742191,2025-08-03 07:05:12,120.258415,30.433411
742191,2025-08-03 07:05:14,120.258080,30.433187
742191,2025-08-03 07:05:16,120.257790,30.432991
742191,2025-08-03 07:05:18,120.257545,30.432816
742191,2025-08-03 07:05:20,120.257309,30.432636
742191,2025-08-03 07:05:22,120.257088,30.432446
742191,2025-08-03 07:05:24,120.256874,30.432270
742191,2025-08-03 07:05:27,120.256683,30.432100
742191,2025-08-03 07:05:29,120.256432,30.431915
742191,2025-08-03 07:05:31,120.256302,30.431826
742191,2025-08-03 07:05:33,120.256203,30.431753
742191,2025-08-03 07:05:35,120.256142,30.431704
742191,2025-08-03 07:05:37,120.256126,30.431664
742191,2025-08-03 07:05:39,120.256142,30.431644
742191,2025-08-03 07:05:41,120.256149,30.431643
742191,2025-08-03 07:05:43,120.256149,30.431652
742191,2025-08-03 07:05:45,120.256149,30.431671
742191,2025-08-03 07:05:48,120.256157,30.431667
742191,2025-08-03 07:05:50,120.256172,30.431652
742191,2025-08-03 07:05:52,120.256187,30.431644
742191,2025-08-03 07:05:54,120.256172,30.431646
742191,2025-08-03 07:05:56,120.256172,30.431646
742191,2025-08-03 07:05:58,120.256172,30.431648
742191,2025-08-03 07:06:00,120.256172,30.431646
742191,2025-08-03 07:06:02,120.256172,30.431646
742191,2025-08-03 07:06:04,120.256172,30.431648
742191,2025-08-03 07:06:06,120.256172,30.431648
742191,2025-08-03 07:06:09,120.256172,30.431648
742191,2025-08-03 07:06:11,120.256172,30.431648
742191,2025-08-03 07:06:13,120.256187,30.431662
742191,2025-08-03 07:06:15,120.256172,30.431667
742191,2025-08-03 07:06:17,120.256165,30.431684
742191,2025-08-03 07:06:19,120.256157,30.431688
742191,2025-08-03 07:06:21,120.256149,30.431692
742191,2025-08-03 07:06:23,120.256142,30.431681
742191,2025-08-03 07:06:25,120.256111,30.431627
742191,2025-08-03 07:06:27,120.256012,30.431536
742191,2025-08-03 07:06:30,120.255882,30.431450
742191,2025-08-03 07:06:32,120.255646,30.431299
742191,2025-08-03 07:06:34,120.255470,30.431200
742191,2025-08-03 07:06:36,120.255280,30.431084
742191,2025-08-03 07:06:38,120.255066,30.430920
742191,2025-08-03 07:06:40,120.254845,30.430744
742191,2025-08-03 07:06:42,120.254623,30.430553
742191,2025-08-03 07:06:44,120.254387,30.430355
742191,2025-08-03 07:06:46,120.254112,30.430151
742191,2025-08-03 07:06:48,120.253822,30.429935
742191,2025-08-03 07:06:51,120.253555,30.429735
742191,2025-08-03 07:06:53,120.253166,30.429443
742191,2025-08-03 07:06:55,120.252914,30.429264
742191,2025-08-03 07:06:57,120.252670,30.429077
742191,2025-08-03 07:06:59,120.252327,30.428892
742191,2025-08-03 07:07:01,120.251945,30.428701
742191,2025-08-03 07:07:03,120.251617,30.428509
742191,2025-08-03 07:07:05,120.251434,30.428411
742191,2025-08-03 07:07:07,120.251266,30.428320
742191,2025-08-03 07:07:09,120.251122,30.428255
742191,2025-08-03 07:07:12,120.250999,30.428211
742191,2025-08-03 07:07:14,120.250931,30.428091
742191,2025-08-03 07:07:16,120.250885,30.428049
742191,2025-08-03 07:07:18,120.250862,30.428028
742191,2025-08-03 07:07:20,120.250862,30.428020
742191,2025-08-03 07:07:22,120.250839,30.427992
742191,2025-08-03 07:07:24,120.250816,30.427967
742191,2025-08-03 07:07:26,120.250801,30.427946
742191,2025-08-03 07:07:28,120.250786,30.427927
742191,2025-08-03 07:07:30,120.250786,30.427912
742191,2025-08-03 07:07:33,120.250778,30.427896
742191,2025-08-03 07:07:35,120.250771,30.427876
742191,2025-08-03 07:07:37,120.250771,30.427872
742191,2025-08-03 07:07:39,120.250778,30.427870
742191,2025-08-03 07:07:41,120.250786,30.427864
742191,2025-08-03 07:07:43,120.250786,30.427868
742191,2025-08-03 07:07:45,120.250786,30.427872
742191,2025-08-03 07:07:47,120.250786,30.427874
742191,2025-08-03 07:07:49,120.250786,30.427876
742191,2025-08-03 07:07:51,120.250786,30.427876
742191,2025-08-03 07:07:56,120.250786,30.427879
742191,2025-08-03 07:07:58,120.250786,30.427879
742191,2025-08-03 07:08:00,120.250786,30.427881
742191,2025-08-03 07:08:02,120.250793,30.427889
742191,2025-08-03 07:08:04,120.250801,30.427891
742191,2025-08-03 07:08:06,120.250809,30.427893
742191,2025-08-03 07:08:08,120.250816,30.427896
742191,2025-08-03 07:08:10,120.250816,30.427896
742191,2025-08-03 07:08:12,120.250824,30.427896
742191,2025-08-03 07:08:15,120.250832,30.427902
742191,2025-08-03 07:08:17,120.250847,30.427904
742191,2025-08-03 07:08:19,120.250862,30.427912
742191,2025-08-03 07:08:21,120.250870,30.427916
742191,2025-08-03 07:08:23,120.250877,30.427919
742191,2025-08-03 07:08:25,120.250877,30.427921
742191,2025-08-03 07:08:27,120.250877,30.427923
742191,2025-08-03 07:08:29,120.250885,30.427921
742191,2025-08-03 07:08:31,120.250893,30.427919
742191,2025-08-03 07:08:33,120.250893,30.427923
742191,2025-08-03 07:08:36,120.250900,30.427923
742191,2025-08-03 07:08:38,120.250908,30.427925
742191,2025-08-03 07:08:40,120.250923,30.427925
742191,2025-08-03 07:08:42,120.250923,30.427923
742191,2025-08-03 07:08:46,120.250923,30.427923
742191,2025-08-03 07:08:48,120.250923,30.427925
742191,2025-08-03 07:08:50,120.250923,30.427923
742191,2025-08-03 07:08:52,120.250900,30.427916
742191,2025-08-03 07:08:54,120.250877,30.427908
742191,2025-08-03 07:08:57,120.250847,30.427912
742191,2025-08-03 07:08:59,120.250595,30.427740
742191,2025-08-03 07:09:01,120.250458,30.427664
742191,2025-08-03 07:09:03,120.250290,30.427584
742191,2025-08-03 07:09:05,120.250076,30.427498
742191,2025-08-03 07:09:07,120.249886,30.427410
742191,2025-08-03 07:09:09,120.249695,30.427324
742191,2025-08-03 07:09:11,120.249527,30.427246
742191,2025-08-03 07:09:13,120.249413,30.427200
742191,2025-08-03 07:09:15,120.249313,30.427168
742191,2025-08-03 07:09:18,120.249229,30.427113
742191,2025-08-03 07:09:20,120.249214,30.427080
742191,2025-08-03 07:09:22,120.249222,30.427050
742191,2025-08-03 07:09:24,120.249237,30.427044
742191,2025-08-03 07:09:26,120.249237,30.427044
742191,2025-08-03 07:09:28,120.249237,30.427044
742191,2025-08-03 07:09:30,120.249237,30.427044
742191,2025-08-03 07:09:32,120.249237,30.427036
742191,2025-08-03 07:09:34,120.249199,30.427015
742191,2025-08-03 07:09:36,120.249077,30.426950
742191,2025-08-03 07:09:39,120.248962,30.426876
742191,2025-08-03 07:09:41,120.248856,30.426804
742191,2025-08-03 07:09:43,120.248688,30.426712
742191,2025-08-03 07:09:45,120.248589,30.426676
742191,2025-08-03 07:09:47,120.248497,30.426624
742191,2025-08-03 07:09:49,120.248390,30.426516
742191,2025-08-03 07:09:51,120.248253,30.426399
742191,2025-08-03 07:09:53,120.248123,30.426298
742191,2025-08-03 07:09:55,120.248001,30.426191
742191,2025-08-03 07:09:57,120.247864,30.426085
742191,2025-08-03 07:10:00,120.247726,30.425968
742191,2025-08-03 07:10:02,120.247566,30.425848
742191,2025-08-03 07:10:04,120.247208,30.425596
742191,2025-08-03 07:10:06,120.246864,30.425350
742191,2025-08-03 07:10:08,120.246582,30.425213
742191,2025-08-03 07:10:10,120.246368,30.425072
742191,2025-08-03 07:10:12,120.246155,30.424940
742191,2025-08-03 07:10:14,120.245918,30.424765
742191,2025-08-03 07:10:16,120.245659,30.424570
742191,2025-08-03 07:10:18,120.245438,30.424444
742191,2025-08-03 07:10:21,120.245331,30.424395
742191,2025-08-03 07:10:23,120.245300,30.424377
742191,2025-08-03 07:10:25,120.245308,30.424358
742191,2025-08-03 07:10:27,120.245323,30.424372
742191,2025-08-03 07:10:29,120.245323,30.424385
742191,2025-08-03 07:10:31,120.245331,30.424393
742191,2025-08-03 07:10:37,120.245331,30.424398
742191,2025-08-03 07:10:39,120.245338,30.424408
742191,2025-08-03 07:10:42,120.245354,30.424427
742191,2025-08-03 07:10:44,120.245354,30.424448
742191,2025-08-03 07:10:46,120.245361,30.424459
742191,2025-08-03 07:10:48,120.245369,30.424454
742191,2025-08-03 07:10:50,120.245377,30.424454
742191,2025-08-03 07:10:52,120.245369,30.424463
742191,2025-08-03 07:10:54,120.245369,30.424461
742191,2025-08-03 07:10:56,120.245369,30.424461
742191,2025-08-03 07:10:58,120.245369,30.424459
742191,2025-08-03 07:11:00,120.245369,30.424461
742191,2025-08-03 07:11:03,120.245369,30.424459
742191,2025-08-03 07:11:05,120.245369,30.424461
742191,2025-08-03 07:11:07,120.245361,30.424459
742191,2025-08-03 07:11:11,120.245361,30.424461
742191,2025-08-03 07:11:13,120.245361,30.424459
742191,2025-08-03 07:11:15,120.245361,30.424459
742191,2025-08-03 07:11:17,120.245361,30.424452
742191,2025-08-03 07:11:19,120.245361,30.424459
742191,2025-08-03 07:11:21,120.245361,30.424461
742191,2025-08-03 07:11:24,120.245361,30.424459
742191,2025-08-03 07:11:28,120.245361,30.424459
742191,2025-08-03 07:11:34,120.245361,30.424459
742191,2025-08-03 07:11:36,120.245361,30.424459
742191,2025-08-03 07:11:38,120.245361,30.424459
742191,2025-08-03 07:11:40,120.245361,30.424459
742191,2025-08-03 07:11:45,120.245361,30.424459
742191,2025-08-03 07:11:47,120.245361,30.424459
742191,2025-08-03 07:11:49,120.245361,30.424459
742191,2025-08-03 07:11:51,120.245361,30.424463
742191,2025-08-03 07:11:53,120.245361,30.424461
742191,2025-08-03 07:11:55,120.245361,30.424459
742191,2025-08-03 07:12:03,120.245361,30.424459
742191,2025-08-03 07:12:08,120.245361,30.424459
742191,2025-08-03 07:12:10,120.245361,30.424452
742191,2025-08-03 07:12:12,120.245361,30.424459
742191,2025-08-03 07:12:14,120.245361,30.424459
742191,2025-08-03 07:12:16,120.245361,30.424459
742191,2025-08-03 07:12:18,120.245361,30.424459
742191,2025-08-03 07:12:20,120.245361,30.424465
742191,2025-08-03 07:12:22,120.245361,30.424463
742191,2025-08-03 07:12:24,120.245361,30.424463
742191,2025-08-03 07:12:27,120.245361,30.424463
742191,2025-08-03 07:12:39,120.245361,30.424463
742191,2025-08-03 07:12:41,120.245361,30.424463
742191,2025-08-03 07:12:48,120.245361,30.424463
742191,2025-08-03 07:12:56,120.245361,30.424461
742191,2025-08-03 07:13:00,120.245361,30.424461
742191,2025-08-03 07:13:02,120.245361,30.424461
742191,2025-08-03 07:13:17,120.245361,30.424461
742191,2025-08-03 07:13:23,120.245361,30.424461
742191,2025-08-03 07:13:32,120.245361,30.424461
742191,2025-08-03 07:13:34,120.245361,30.424459
742191,2025-08-03 07:13:36,120.245361,30.424459
742191,2025-08-03 07:13:40,120.245361,30.424459
742191,2025-08-03 07:13:42,120.245361,30.424461
742191,2025-08-03 07:13:44,120.245361,30.424459
742191,2025-08-03 07:13:48,120.245369,30.424459
742191,2025-08-03 07:13:51,120.245369,30.424461
742191,2025-08-03 07:13:53,120.245369,30.424463
742191,2025-08-03 07:13:55,120.245369,30.424461
742191,2025-08-03 07:13:57,120.245361,30.424461
742191,2025-08-03 07:14:01,120.245361,30.424459
742191,2025-08-03 07:14:03,120.245361,30.424459
742191,2025-08-03 07:14:12,120.245361,30.424459
742191,2025-08-03 07:14:22,120.245361,30.424459
742191,2025-08-03 07:14:26,120.245361,30.424459
742191,2025-08-03 07:14:28,120.245361,30.424459
742191,2025-08-03 07:14:33,120.245361,30.424459
742191,2025-08-03 07:14:37,120.245361,30.424459
742191,2025-08-03 07:14:45,120.245361,30.424461
742191,2025-08-03 07:14:49,120.245369,30.424463
742191,2025-08-03 07:14:51,120.245361,30.424461
